id,name,types,abilities,sprite_url,hp,attack,defense,special-attack,special-defense,speed,special_category,has_mega,mega_name,mega_sprite_url,mega_types,mega_abilities,mega_hp,mega_attack,mega_defense,mega_special-attack,mega_special-defense,mega_speed,has_mega_2,mega_2_name,mega_2_sprite_url,mega_2_types,mega_2_abilities,mega_2_hp,mega_2_attack,mega_2_defense,mega_2_special-attack,mega_2_special-defense,mega_2_speed
669,flabebe,fairy,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,44,38,39,61,79,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
670,floette,fairy,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,54,45,47,75,98,52,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
671,florges,fairy,"flower-veil,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,78,65,68,112,154,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
672,skiddo,grass,"sap-sipper,grass-pelt",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,66,65,48,62,57,52,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
673,gogoat,grass,"sap-sipper,grass-pelt",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,123,100,62,97,81,68,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
674,pancham,fighting,"iron-fist,mold-breaker,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,67,82,62,46,48,43,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
675,pangoro,"fighting,dark","iron-fist,mold-breaker,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,95,124,78,69,71,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
676,furfrou,normal,fur-coat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,75,80,60,65,90,102,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
677,espurr,psychic,"keen-eye,infiltrator,own-tempo",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,62,48,54,63,60,68,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
678,meowstic-male,psychic,"keen-eye,infiltrator,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,74,48,76,83,81,104,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
679,honedge,"steel,ghost",no-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,45,80,100,35,37,28,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
680,doublade,"steel,ghost",no-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,59,110,150,45,49,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
681,aegislash-shield,"steel,ghost",stance-change,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,60,50,140,50,140,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
682,spritzee,fairy,"healer,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,78,52,60,63,65,23,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
683,aromatisse,fairy,"healer,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,101,72,72,99,89,29,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
684,swirlix,fairy,"sweet-veil,unburden",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,62,48,66,59,57,49,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
685,slurpuff,fairy,"sweet-veil,unburden",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,82,80,86,85,75,72,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
686,inkay,"dark,psychic","contrary,suction-cups,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,53,54,53,37,46,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
687,malamar,"dark,psychic","contrary,suction-cups,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,86,92,88,68,75,73,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
688,binacle,"rock,water","tough-claws,sniper,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,42,52,67,39,56,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
689,barbaracle,"rock,water","tough-claws,sniper,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,72,105,115,54,86,68,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
690,skrelp,"poison,water","poison-point,poison-touch,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,50,60,60,60,60,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
691,dragalge,"poison,dragon","poison-point,poison-touch,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,65,75,90,97,123,44,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
692,clauncher,water,mega-launcher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,50,53,62,58,63,44,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
693,clawitzer,water,mega-launcher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,71,73,88,120,89,59,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
694,helioptile,"electric,normal","dry-skin,sand-veil,solar-power",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,44,38,33,61,43,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
695,heliolisk,"electric,normal","dry-skin,sand-veil,solar-power",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,62,55,52,109,94,109,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
696,tyrunt,"rock,dragon","strong-jaw,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,58,89,77,45,45,48,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
697,tyrantrum,"rock,dragon","strong-jaw,rock-head",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,82,121,119,69,59,71,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
698,amaura,"rock,ice","refrigerate,snow-warning",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,77,59,50,67,63,46,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
699,aurorus,"rock,ice","refrigerate,snow-warning",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,123,77,72,99,92,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
700,sylveon,fairy,"cute-charm,pixilate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,95,65,65,110,130,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
701,hawlucha,"fighting,flying","limber,unburden,mold-breaker",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,78,92,75,74,63,118,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
702,dedenne,"electric,fairy","cheek-pouch,pickup,plus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,67,58,57,81,67,101,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
703,carbink,"rock,fairy","clear-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,50,50,150,50,150,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
704,goomy,dragon,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,45,50,35,55,75,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
705,sliggoo,dragon,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,68,75,53,83,113,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
706,goodra,dragon,"sap-sipper,hydration,gooey",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,90,100,70,110,150,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
707,klefki,"steel,fairy","prankster,magician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,57,80,91,80,87,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
708,phantump,"ghost,grass","natural-cure,frisk,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,43,70,48,50,60,38,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
709,trevenant,"ghost,grass","natural-cure,frisk,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,85,110,76,65,82,56,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
710,pumpkaboo-average,"ghost,grass","pickup,frisk,insomnia",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,49,66,70,44,55,51,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
711,gourgeist-average,"ghost,grass","pickup,frisk,insomnia",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,65,90,122,58,75,84,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
712,bergmite,ice,"own-tempo,ice-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,55,69,85,32,35,28,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
713,avalugg,ice,"own-tempo,ice-body,sturdy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,95,117,184,44,46,28,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
714,noibat,"flying,dragon","frisk,infiltrator,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,40,30,35,45,40,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
715,noivern,"flying,dragon","frisk,infiltrator,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,85,70,80,97,80,123,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
716,xerneas,fairy,fairy-aura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,126,131,95,131,98,99,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
717,yveltal,"dark,flying",dark-aura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,126,131,95,131,98,99,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
718,zygarde-50,"dragon,ground",aura-break,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,108,100,121,81,95,95,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
719,diancie,"rock,fairy",clear-body,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,50,100,150,100,150,50,Mythical,TRUE,diancie-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10075.png,"rock,fairy",magic-bounce,50,160,110,160,110,110,FALSE,,,,,,,,,,
720,hoopa,"psychic,ghost",magician,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,80,110,60,150,130,70,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
721,volcanion,"fire,water",water-absorb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,80,110,120,130,90,70,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
722,rowlet,"grass,flying","overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,68,55,55,50,50,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
723,dartrix,"grass,flying","overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,78,75,75,70,70,52,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
724,decidueye,"grass,ghost","overgrow,long-reach",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,78,107,75,100,100,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
725,litten,fire,"blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,45,65,40,60,40,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
726,torracat,fire,"blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,65,85,50,80,50,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
727,incineroar,"fire,dark","blaze,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,95,115,90,80,90,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
728,popplio,water,"torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,50,54,54,66,56,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
729,brionne,water,"torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,60,69,69,91,81,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
730,primarina,"water,fairy","torrent,liquid-voice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,80,74,74,126,116,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
731,pikipek,"normal,flying","keen-eye,skill-link,pickup",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,35,75,30,30,30,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
732,trumbeak,"normal,flying","keen-eye,skill-link,pickup",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,55,85,50,40,50,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
733,toucannon,"normal,flying","keen-eye,skill-link,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,80,120,75,75,75,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
734,yungoos,normal,"stakeout,strong-jaw,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,48,70,30,30,30,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
735,gumshoos,normal,"stakeout,strong-jaw,adaptability",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,88,110,60,55,60,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
736,grubbin,bug,swarm,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,47,62,45,55,45,46,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
737,charjabug,"bug,electric",battery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,57,82,95,55,75,36,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
738,vikavolt,"bug,electric",levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,77,70,90,145,75,43,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
739,crabrawler,fighting,"hyper-cutter,iron-fist,anger-point",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,47,82,57,42,47,63,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
740,crabominable,"fighting,ice","hyper-cutter,iron-fist,anger-point",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,97,132,77,62,67,43,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
741,oricorio-baile,"fire,flying",dancer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,75,70,70,98,70,93,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
742,cutiefly,"bug,fairy","honey-gather,shield-dust,sweet-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,40,45,40,55,40,84,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
743,ribombee,"bug,fairy","honey-gather,shield-dust,sweet-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,60,55,60,95,70,124,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
744,rockruff,rock,"keen-eye,vital-spirit,steadfast",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,45,65,40,30,40,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
745,lycanroc-midday,rock,"keen-eye,sand-rush,steadfast",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,75,115,65,55,65,112,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
746,wishiwashi-solo,water,schooling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,45,20,20,25,25,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
747,mareanie,"poison,water","merciless,limber,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,50,53,62,43,52,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
748,toxapex,"poison,water","merciless,limber,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png,50,63,152,53,142,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
749,mudbray,ground,"own-tempo,stamina,inner-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/749.png,70,100,70,45,55,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
750,mudsdale,ground,"own-tempo,stamina,inner-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/750.png,100,125,100,55,85,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
751,dewpider,"water,bug","water-bubble,water-absorb",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/751.png,38,40,52,40,72,27,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
752,araquanid,"water,bug","water-bubble,water-absorb",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/752.png,68,70,92,50,132,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
753,fomantis,grass,"leaf-guard,contrary",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png,40,55,35,50,35,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
754,lurantis,grass,"leaf-guard,contrary",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png,70,105,90,80,90,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
755,morelull,"grass,fairy","illuminate,effect-spore,rain-dish",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png,40,35,55,65,75,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
756,shiinotic,"grass,fairy","illuminate,effect-spore,rain-dish",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png,60,45,80,90,100,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
757,salandit,"poison,fire","corrosion,oblivious",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png,48,44,40,71,40,77,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
758,salazzle,"poison,fire","corrosion,oblivious",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png,68,64,60,111,60,117,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
759,stufful,"normal,fighting","fluffy,klutz,cute-charm",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png,70,75,50,45,50,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
760,bewear,"normal,fighting","fluffy,klutz,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png,120,125,80,55,60,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
761,bounsweet,grass,"leaf-guard,oblivious,sweet-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png,42,30,38,30,38,32,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
762,steenee,grass,"leaf-guard,oblivious,sweet-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png,52,40,48,40,48,62,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
763,tsareena,grass,"leaf-guard,queenly-majesty,sweet-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png,72,120,98,50,98,72,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
764,comfey,fairy,"flower-veil,triage,natural-cure",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/764.png,51,52,90,82,110,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
765,oranguru,"normal,psychic","inner-focus,telepathy,symbiosis",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/765.png,90,60,80,90,110,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
766,passimian,fighting,"receiver,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/766.png,100,120,90,40,60,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
767,wimpod,"bug,water",wimp-out,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/767.png,25,35,40,20,30,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
768,golisopod,"bug,water",emergency-exit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/768.png,75,125,140,60,90,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
